2 0 0.010000 415.5648, 374.5489, 434.3548, 375.8854, 433.6090, 386.3704, 414.8191, 385.0339
2 1 0.040000 416.0881, 371.3178, 435.0676, 374.1374, 433.4329, 385.1415, 414.4534, 382.3220
2 2 0.070000 416.6748, 367.1433, 435.7673, 370.5237, 433.7754, 381.7742, 414.6829, 378.3938
2 3 0.110000 417.6980, 360.8409, 436.9357, 364.6979, 434.6160, 376.2677, 415.3784, 372.4107
2 4 0.140000 418.4781, 356.3410, 437.7966, 360.1373, 435.4916, 371.8667, 416.1731, 368.0704
2 5 0.170000 419.2521, 352.2247, 438.6207, 355.7395, 436.4654, 367.6165, 417.0967, 364.1016
2 6 0.200000 420.0920, 348.4310, 439.5279, 351.8891, 437.4043, 363.8247, 417.9684, 360.3666
2 7 0.240000 421.2085, 344.0935, 440.7179, 347.4125, 438.6750, 359.4208, 419.1657, 356.1019
2 8 0.270000 422.0402, 341.3799, 441.6010, 344.5561, 439.6409, 356.6278, 420.0801, 353.4516
2 9 0.310000 423.1669, 338.4379, 442.7930, 341.4539, 440.9290, 353.5835, 421.3029, 350.5675
2 10 0.340000 424.0314, 336.7141, 443.7049, 339.6399, 441.8986, 351.7860, 422.2250, 348.8603
2 11 0.370000 424.8950, 335.4107, 444.6086, 338.1810, 442.8984, 350.3514, 423.1848, 347.5811
2 12 0.400000 425.7936, 334.4656, 445.5489, 337.1483, 443.8991, 349.2975, 424.1438, 346.6148
2 13 0.440000 427.0165, 333.7635, 446.8192, 336.2776, 445.2822, 348.3838, 425.4795, 345.8697
2 14 0.470000 427.9561, 333.6098, 447.7864, 335.9407, 446.3682, 348.0068, 426.5378, 345.6760
2 15 0.500000 428.9601, 333.6647, 448.8227, 335.9141, 447.4693, 347.8652, 427.6067, 345.6158
2 16 0.540000 430.3571, 333.9673, 450.2569, 336.0079, 449.0464, 347.8129, 429.1466, 345.7723
2 17 0.570000 431.4551, 334.2796, 451.3765, 336.0769, 450.3214, 347.7717, 430.4000, 345.9744
2 18 0.610000 433.0350, 334.6729, 452.9941, 336.2435, 452.0920, 347.7075, 432.1329, 346.1369
2 19 0.640000 434.3136, 334.9016, 454.3118, 336.4270, 453.4558, 347.6494, 433.4576, 346.1241
2 20 0.670000 435.5725, 335.1847, 455.5914, 336.3582, 454.9418, 347.4387, 434.9229, 346.2651
2 21 0.700000 436.9240, 335.3406, 456.9852, 336.3888, 456.4182, 347.2403, 436.3570, 346.1921
2 22 0.740000 438.7513, 335.5176, 458.8489, 336.2596, 458.4602, 346.7853, 438.3627, 346.0433
2 23 0.770000 440.0956, 335.6507, 460.2002, 335.9063, 460.0687, 346.2482, 439.9641, 345.9926
2 24 0.800000 441.5441, 335.4994, 461.7142, 335.7367, 461.5958, 345.8011, 441.4257, 345.5639
2 25 0.840000 443.4028, 335.1907, 463.7069, 335.2026, 463.7012, 344.9894, 443.3971, 344.9775
2 26 0.870000 444.7241, 334.9780, 465.0884, 334.4668, 465.3298, 344.0841, 444.9655, 344.5954
2 27 0.900000 446.2022, 334.2320, 466.7229, 334.1635, 466.7539, 343.4763, 446.2332, 343.5448
2 28 0.940000 447.9669, 333.4242, 468.5967, 332.9885, 468.7889, 342.0882, 448.1591, 342.5239
2 29 0.970000 449.2205, 332.7670, 469.8852, 331.8000, 470.3086, 340.8501, 449.6440, 341.8171
2 30 1.000000 450.5487, 331.7344, 471.3225, 330.9287, 471.6679, 339.8338, 450.8940, 340.6395
2 31 1.040000 452.1972, 330.4478, 473.0591, 329.4866, 473.4659, 338.3149, 452.6040, 339.2762
2 32 1.070000 453.3435, 329.6083, 474.2457, 328.2945, 474.7985, 337.0898, 453.8964, 338.4036
2 33 1.110000 454.8916, 328.2970, 475.9216, 327.1199, 476.4047, 335.7500, 455.3746, 336.9272
2 34 1.140000 456.0347, 327.2391, 477.1781, 326.3985, 477.5155, 334.8838, 456.3720, 335.7245
2 35 1.170000 457.0364, 326.4356, 478.2343, 325.3303, 478.6754, 333.7886, 457.4774, 334.8940
2 36 1.210000 458.3484, 325.2273, 479.6446, 324.0949, 480.0904, 332.4779, 458.7942, 333.6103
2 37 1.240000 459.3186, 324.0769, 480.7143, 323.2461, 481.0393, 331.6154, 459.6435, 332.4461
2 38 1.270000 460.1449, 323.2386, 481.5850, 322.1015, 482.0297, 330.4856, 460.5895, 331.6227
