66 0 0.010000 533.7928, 434.9097, 570.2096, 435.7746, 569.7724, 454.1796, 533.3557, 453.3147
66 1 0.040000 533.4792, 434.2202, 570.1420, 434.5015, 570.0211, 450.2633, 533.3583, 449.9820
66 2 0.070000 533.1873, 431.0261, 569.9011, 431.0775, 569.8813, 445.2006, 533.1675, 445.1491
66 3 0.110000 532.6352, 424.2572, 569.2894, 424.2177, 569.3038, 437.6306, 532.6497, 437.6701
66 4 0.140000 532.0450, 418.3234, 568.6375, 418.0828, 568.7333, 432.6445, 532.1408, 432.8851
66 5 0.170000 531.4606, 412.8652, 567.9307, 412.7687, 567.9699, 427.5685, 531.4997, 427.6650
66 6 0.200000 530.8150, 407.7558, 567.1593, 407.8106, 567.1365, 422.9795, 530.7921, 422.9248
66 7 0.240000 529.9179, 402.0338, 566.0632, 402.3776, 565.9191, 417.5296, 529.7738, 417.1859
66 8 0.270000 529.1994, 398.5520, 565.1874, 399.0678, 564.9717, 414.1198, 528.9837, 413.6041
66 9 0.310000 528.2053, 394.9371, 563.9780, 395.6982, 563.6603, 410.6305, 527.8876, 409.8694
66 10 0.340000 527.4313, 393.0114, 563.0409, 393.9530, 562.6483, 408.7999, 527.0387, 407.8584
66 11 0.370000 526.6350, 391.8261, 562.0730, 392.9445, 561.6120, 407.5544, 526.1740, 406.4360
66 12 0.400000 525.8146, 391.2452, 561.0837, 392.5370, 560.5547, 406.9801, 525.2856, 405.6884
66 13 0.440000 524.6823, 391.4604, 559.7175, 392.9740, 559.1090, 407.0599, 524.0738, 405.5463
66 14 0.470000 523.8009, 392.2866, 558.6499, 393.9533, 557.9956, 407.6349, 523.1466, 405.9682
66 15 0.500000 522.8887, 393.4232, 557.5545, 395.2355, 556.8544, 408.6253, 522.1887, 406.8130
66 16 0.540000 521.6181, 395.2919, 556.0150, 397.2593, 555.2823, 410.0694, 520.8854, 408.1020
66 17 0.570000 520.6258, 396.8101, 554.7944, 398.8503, 554.0523, 411.2788, 519.8837, 409.2386
66 18 0.610000 519.2939, 398.2165, 553.1504, 400.3171, 552.3552, 413.1345, 518.4987, 411.0339
66 19 0.640000 518.2845, 399.1013, 551.9172, 401.2919, 551.0705, 414.2924, 517.4378, 412.1019
66 20 0.670000 517.2969, 399.7042, 550.6481, 401.9092, 549.7473, 415.5337, 516.3961, 413.3287
66 21 0.700000 516.2471, 400.6113, 549.3970, 402.8313, 548.4973, 416.2656, 515.3475, 414.0456
66 22 0.740000 514.8999, 401.3597, 547.7121, 403.5472, 546.7852, 417.4503, 513.9730, 415.2628
66 23 0.770000 513.9072, 401.7847, 546.4257, 403.8615, 545.5035, 418.3017, 512.9849, 416.2249
66 24 0.800000 512.8788, 402.3520, 545.1560, 404.2793, 544.2844, 418.8750, 512.0072, 416.9476
