46 0 0.010000 183.9492, 122.6116, 209.2273, 123.6090, 208.6428, 138.4252, 183.3647, 137.4279
46 1 0.040000 183.8562, 122.8871, 209.1809, 123.7074, 208.6818, 139.1180, 183.3571, 138.2977
46 2 0.070000 183.7301, 123.4487, 209.0880, 124.0185, 208.7277, 140.0492, 183.3698, 139.4793
46 3 0.110000 183.5852, 124.2810, 208.9690, 124.5995, 208.7607, 141.1979, 183.3769, 140.8794
46 4 0.140000 183.4948, 124.8544, 208.8896, 125.0383, 208.7675, 141.8936, 183.3728, 141.7096
46 5 0.170000 183.4277, 125.3456, 208.8461, 125.4906, 208.7492, 142.4788, 183.3308, 142.3339
46 6 0.200000 183.3625, 125.8177, 208.7937, 125.9222, 208.7237, 142.9537, 183.2925, 142.8492
46 7 0.240000 183.2932, 126.4281, 208.7545, 126.5687, 208.6608, 143.5377, 183.1995, 143.3971
46 8 0.270000 183.2551, 126.9063, 208.7527, 127.1522, 208.5902, 143.9989, 183.0926, 143.7530
46 9 0.310000 183.1998, 127.6652, 208.7309, 128.0381, 208.4881, 144.6629, 182.9569, 144.2900
46 10 0.340000 183.1477, 128.3585, 208.6859, 128.7803, 208.4144, 145.2170, 182.8763, 144.7953
46 11 0.370000 183.1259, 129.0943, 208.6999, 129.7126, 208.3084, 145.9060, 182.7344, 145.2878
46 12 0.400000 183.0745, 129.9863, 208.6456, 130.6492, 208.2313, 146.6276, 182.6602, 145.9647
46 13 0.440000 183.0356, 131.2721, 208.6197, 132.1066, 208.1091, 147.7602, 182.5251, 146.9258
46 14 0.470000 183.0606, 132.2619, 208.6737, 133.4203, 207.9810, 148.7373, 182.3679, 147.5789
46 15 0.500000 183.0228, 133.3820, 208.6126, 134.5240, 207.9377, 149.6469, 182.3479, 148.5049
46 16 0.540000 183.0759, 134.7556, 208.6557, 136.1678, 207.8430, 150.8886, 182.2632, 149.4764
46 17 0.570000 183.2236, 135.6191, 208.8037, 137.5348, 207.7343, 151.8147, 182.1541, 149.8990
46 18 0.610000 183.4275, 136.7016, 208.9575, 139.0348, 207.6972, 152.8252, 182.1672, 150.4920
46 19 0.640000 183.5607, 137.4881, 209.0241, 139.8002, 207.7921, 153.3685, 182.3287, 151.0564
46 20 0.670000 183.8210, 138.0458, 209.2376, 140.6759, 207.8673, 153.9188, 182.4506, 151.2888
46 21 0.700000 183.9656, 138.7507, 209.3073, 140.9762, 208.1539, 154.1093, 182.8123, 151.8837
46 22 0.740000 184.4130, 139.2477, 209.6647, 141.6650, 208.4411, 154.4463, 183.1895, 152.0290
46 23 0.770000 184.8885, 139.3147, 210.0773, 142.2040, 208.6404, 154.7307, 183.4516, 151.8414
46 24 0.800000 185.2622, 139.5160, 210.3825, 142.2150, 209.0461, 154.6526, 183.9259, 151.9536
46 25 0.840000 185.9644, 139.3917, 210.9952, 142.2983, 209.5717, 154.5575, 184.5409, 151.6509
46 26 0.870000 186.7057, 138.9470, 211.6419, 142.5692, 209.9023, 154.5451, 184.9661, 150.9229
46 27 0.900000 187.2824, 138.7166, 212.1752, 142.1183, 210.5402, 154.0828, 185.6474, 150.6811
46 28 0.940000 188.3277, 137.9827, 213.1327, 141.6892, 211.3669, 153.5064, 186.5619, 149.7998
