90 0 0.010000 229.5289, 68.8337, 254.1642, 69.8433, 253.4582, 87.0704, 228.8229, 86.0608
90 1 0.040000 229.5025, 69.4151, 254.1393, 70.4243, 253.4344, 87.6329, 228.7975, 86.6236
90 2 0.070000 229.4439, 70.7086, 254.0840, 71.7171, 253.3813, 88.8843, 228.7412, 87.8757
90 3 0.110000 229.3154, 73.5419, 253.9628, 74.5488, 253.2652, 91.6253, 228.6178, 90.6184
90 4 0.140000 228.9913, 76.8013, 253.4005, 76.9053, 253.3271, 94.1545, 228.9179, 94.0505
90 5 0.170000 228.4049, 80.8484, 252.0499, 78.7908, 253.5817, 96.3934, 229.9367, 98.4509
90 6 0.200000 227.8809, 84.3516, 250.8911, 80.8965, 253.5565, 98.6472, 230.5463, 102.1024
90 7 0.240000 227.0052, 88.0617, 249.4576, 83.5333, 253.0514, 101.3519, 230.5989, 105.8802
90 8 0.270000 226.1423, 90.2982, 248.3646, 85.3570, 252.3288, 103.1853, 230.1065, 108.1266
90 9 0.310000 224.7240, 92.8218, 246.9286, 87.8177, 250.9581, 105.6976, 228.7535, 110.7017
90 10 0.340000 223.4937, 94.6042, 245.8707, 89.8580, 249.6812, 107.8234, 227.3042, 112.5696
90 11 0.370000 222.1108, 96.7641, 244.5785, 92.1191, 248.2754, 110.0006, 225.8076, 114.6457
90 12 0.400000 220.6643, 98.9804, 243.4265, 94.8078, 246.7138, 112.7405, 223.9516, 116.9131
90 13 0.440000 218.5907, 102.5562, 241.7257, 99.0087, 244.4739, 116.9310, 221.3389, 120.4785
90 14 0.470000 216.9322, 105.6618, 240.3423, 102.5941, 242.6877, 120.4921, 219.2777, 123.5599
90 15 0.500000 215.2467, 108.8826, 239.0631, 106.6124, 240.7650, 124.4667, 216.9486, 126.7369
90 16 0.540000 212.8557, 113.2807, 237.1589, 112.0108, 238.0846, 129.7253, 213.7814, 130.9952
90 17 0.570000 210.9467, 116.6088, 235.4769, 115.8466, 236.0196, 133.3123, 211.4894, 134.0746
