57 0 0.010000 377.4484, 22.5802, 446.7450, 25.4223, 444.6488, 76.5323, 375.3523, 73.6902
57 1 0.040000 377.3947, 24.2362, 446.7038, 27.0759, 444.6156, 78.0431, 375.3065, 75.2035
57 2 0.070000 377.2752, 27.9219, 446.6122, 30.7563, 444.5417, 81.4055, 375.2047, 78.5712
57 3 0.110000 377.0133, 36.0013, 446.4113, 38.8240, 444.3796, 88.7755, 374.9816, 85.9528
57 4 0.140000 376.7400, 44.4439, 446.2014, 47.2544, 444.2099, 96.4757, 374.7485, 93.6653
57 5 0.170000 376.4007, 54.9402, 445.9405, 57.7355, 443.9985, 106.0473, 374.4587, 103.2521
57 6 0.200000 375.9952, 67.5026, 445.6281, 70.2795, 443.7449, 117.5005, 374.1121, 114.7236
57 7 0.240000 375.0476, 85.9214, 445.3159, 88.2056, 443.7354, 136.8267, 373.4671, 134.5425
57 8 0.270000 374.7823, 96.8001, 445.6166, 99.8921, 443.2933, 153.1151, 372.4590, 150.0231
57 9 0.310000 374.6259, 107.7987, 445.5157, 112.0307, 442.1707, 168.0642, 371.2808, 163.8322
57 10 0.340000 374.4300, 113.1584, 445.0811, 118.0525, 441.1751, 174.4390, 370.5240, 169.5449
57 11 0.370000 374.6891, 116.2356, 444.5878, 122.4365, 439.6127, 178.5176, 369.7141, 172.3168
57 12 0.400000 373.8913, 119.0285, 443.5775, 124.7854, 439.0772, 179.2610, 369.3910, 173.5040
57 13 0.440000 373.8334, 120.9723, 442.4484, 127.6085, 437.3876, 179.9344, 368.7726, 173.2982
57 14 0.470000 374.1132, 121.7661, 441.6931, 129.4689, 435.8788, 180.4802, 368.2989, 172.7774
57 15 0.500000 374.1560, 123.1596, 440.8582, 131.5493, 434.6908, 180.5828, 367.9887, 172.1932
57 16 0.540000 374.6208, 125.2726, 439.8733, 135.0168, 432.8996, 181.7161, 367.6472, 171.9718
57 17 0.570000 374.8567, 127.6214, 439.1369, 138.0496, 431.8387, 183.0360, 367.5586, 172.6078
57 18 0.610000 375.1522, 132.0829, 438.1487, 143.2590, 430.7302, 185.0747, 367.7337, 173.8986
57 19 0.640000 375.4262, 136.2456, 437.4412, 147.9143, 430.1285, 186.7790, 368.1135, 175.1103
57 20 0.670000 375.7504, 140.4264, 436.9486, 152.3101, 429.8174, 189.0343, 368.6192, 177.1506
57 21 0.700000 376.1668, 145.1943, 436.5174, 157.2107, 429.7722, 191.0871, 369.4216, 179.0706
57 22 0.740000 376.9765, 151.5348, 436.3142, 163.5088, 430.1515, 194.0486, 370.8138, 182.0746
57 23 0.770000 377.8654, 155.8609, 436.5712, 167.6459, 430.7570, 196.6089, 372.0512, 184.8238
57 24 0.800000 378.9114, 160.7730, 437.1082, 172.5263, 431.8439, 198.5921, 373.6472, 186.8389
57 25 0.840000 380.5859, 166.4449, 438.3803, 177.6663, 433.6262, 202.1517, 375.8318, 190.9303
57 26 0.870000 382.1159, 170.3381, 439.7089, 180.9346, 435.2511, 205.1632, 377.6581, 194.5668
57 27 0.900000 384.1235, 172.6430, 441.5761, 182.4815, 437.1615, 208.2610, 379.7089, 198.4225
57 28 0.940000 387.0688, 175.7321, 444.3747, 184.5107, 440.2083, 211.7088, 382.9023, 202.9301
57 29 0.970000 389.4167, 178.3544, 446.5714, 186.0184, 442.8851, 213.5087, 385.7305, 205.8446
57 30 1.000000 391.9415, 180.4005, 449.0496, 186.8748, 445.7973, 215.5627, 388.6891, 209.0883
57 31 1.040000 395.4632, 183.3763, 452.4612, 188.0566, 450.0364, 217.5863, 393.0384, 212.9059
57 32 1.070000 398.2351, 185.7828, 455.1422, 189.1784, 453.3838, 218.6477, 396.4767, 215.2522
57 33 1.110000 402.1394, 188.4450, 458.9805, 190.4058, 457.9475, 220.3503, 401.1064, 218.3895
57 34 1.140000 405.1105, 190.1672, 461.9541, 191.0091, 461.4987, 221.7557, 404.6552, 220.9138
57 35 1.170000 408.1150, 192.4928, 464.9046, 192.1474, 465.0890, 222.4655, 408.2994, 222.8109
57 36 1.210000 412.1691, 195.1896, 468.9797, 193.4914, 469.8861, 223.8132, 413.0756, 225.5114
57 37 1.240000 415.2036, 197.0803, 472.0732, 194.4630, 473.4796, 225.0227, 416.6100, 227.6400
57 38 1.270000 418.2542, 199.4786, 475.1670, 196.0078, 476.9860, 225.8349, 420.0732, 229.3056
57 39 1.310000 422.2455, 202.5243, 479.2935, 198.0477, 481.5955, 227.3837, 424.5476, 231.8604
57 40 1.340000 425.1350, 204.7315, 482.3523, 199.5562, 485.0111, 228.9519, 427.7938, 234.1272
57 41 1.370000 428.0263, 207.5931, 485.3552, 201.7750, 488.2411, 230.2113, 430.9122, 236.0294
57 42 1.410000 431.7115, 211.4244, 489.2721, 204.8737, 492.4239, 232.5686, 434.8633, 239.1192
57 43 1.440000 434.3213, 214.3657, 492.1203, 207.3447, 495.4629, 234.8622, 437.6639, 241.8832
57 44 1.470000 436.9121, 217.9909, 494.8664, 210.5761, 498.2443, 236.9779, 440.2900, 244.3927
57 45 1.510000 440.1150, 222.8936, 498.3418, 215.0568, 501.7577, 240.4372, 443.5309, 248.2739
57 46 1.540000 442.2547, 226.3917, 500.7765, 218.2947, 504.2701, 243.5450, 445.7482, 251.6420
57 47 1.570000 444.3297, 230.5099, 502.9957, 222.1425, 506.4221, 246.1660, 447.7561, 254.5333
57 48 1.610000 446.6471, 235.6152, 505.7334, 227.0036, 509.1281, 250.2948, 450.0417, 258.9064
57 49 1.640000 448.0493, 239.3352, 507.5859, 230.5922, 510.9822, 253.7196, 451.4455, 262.4626
57 50 1.670000 449.0709, 242.5491, 509.0898, 233.5066, 512.5769, 256.6521, 452.5580, 265.6946
57 51 1.710000 450.1165, 247.2294, 510.7775, 238.0050, 514.3693, 261.6249, 453.7082, 270.8493
57 52 1.740000 450.7207, 251.2531, 511.7566, 242.0214, 515.3465, 265.7556, 454.3106, 274.9874
57 53 1.770000 450.9260, 254.9747, 512.4543, 245.6866, 516.2187, 270.6232, 454.6903, 279.9113
57 54 1.810000 450.9187, 260.6214, 513.0008, 251.4466, 516.8291, 277.3516, 454.7471, 286.5264
57 55 1.840000 450.7047, 265.5803, 513.0917, 256.5162, 516.8673, 282.5032, 454.4803, 291.5673
57 56 1.870000 450.1151, 270.4491, 512.8934, 261.4495, 516.7759, 288.5324, 453.9976, 297.5320
