73 0 0.010000 216.1053, 339.8015, 238.2253, 339.9914, 238.1274, 351.4043, 216.0073, 351.2144
73 1 0.040000 215.6077, 341.1847, 237.8546, 339.6784, 238.5882, 350.5127, 216.3413, 352.0190
73 2 0.070000 215.2381, 342.2429, 237.4676, 339.4166, 238.7902, 349.8192, 216.5607, 352.6455
73 3 0.110000 214.6958, 342.9190, 236.8058, 338.7476, 238.6942, 348.7566, 216.5842, 352.9281
73 4 0.140000 214.1365, 342.8923, 236.1340, 337.9384, 238.3436, 347.7501, 216.3462, 352.7040
73 5 0.170000 213.4195, 342.2572, 235.3642, 336.9794, 237.7261, 346.8002, 215.7814, 352.0779
73 6 0.200000 212.4832, 341.4083, 234.3696, 335.7941, 236.8967, 345.6458, 215.0103, 351.2599
73 7 0.240000 210.9387, 339.7006, 232.8358, 334.0949, 235.4327, 344.2393, 213.5356, 349.8450
73 8 0.270000 209.5869, 338.0452, 231.5618, 332.8239, 234.0639, 343.3544, 212.0889, 348.5757
73 9 0.310000 207.4899, 335.9399, 229.5384, 331.0375, 231.9617, 341.9364, 209.9133, 346.8387
73 10 0.340000 205.6071, 334.7629, 227.6350, 329.4328, 230.2964, 340.4316, 208.2685, 345.7618
73 11 0.370000 203.7095, 332.9745, 225.8544, 328.2056, 228.2917, 339.5236, 206.1468, 344.2925
73 12 0.400000 201.5678, 331.5265, 223.7696, 326.8139, 226.2062, 338.2932, 204.0044, 343.0058
73 13 0.440000 198.5106, 329.4658, 220.8661, 325.1323, 223.1304, 336.8134, 200.7750, 341.1469
73 14 0.470000 196.1460, 327.6856, 218.6453, 324.0713, 220.5631, 336.0101, 198.0638, 339.6244
73 15 0.500000 193.5055, 326.4057, 216.1270, 322.8290, 218.0243, 334.8293, 195.4029, 338.4060
73 16 0.540000 189.9919, 324.4162, 212.7845, 321.6219, 214.2835, 333.8494, 191.4910, 336.6438
73 17 0.570000 187.3162, 322.9409, 210.2205, 320.9567, 211.2983, 333.3978, 188.3940, 335.3820
73 18 0.610000 183.5888, 321.3440, 206.6152, 320.2143, 207.2342, 332.8307, 184.2078, 333.9605
73 19 0.640000 180.6302, 320.4696, 203.7697, 319.6879, 204.1977, 332.3566, 181.0582, 333.1383
73 20 0.670000 177.7536, 319.4807, 200.9442, 319.4326, 200.9706, 332.1894, 177.7801, 332.2376
73 21 0.700000 174.7016, 318.8220, 197.9958, 319.1047, 197.8409, 331.8647, 174.5468, 331.5820
73 22 0.740000 170.7281, 317.8472, 194.0854, 318.9351, 193.4891, 331.7360, 170.1319, 330.6481
73 23 0.770000 167.8566, 317.0299, 191.1763, 318.9981, 190.0914, 331.8526, 166.7717, 329.8844
73 24 0.800000 164.7493, 316.6335, 188.1630, 318.8623, 186.9455, 331.6516, 163.5319, 329.4227
73 25 0.840000 160.8453, 315.9185, 184.2420, 318.9800, 182.5783, 331.6937, 159.1816, 328.6322
73 26 0.870000 158.0298, 315.3613, 181.3560, 319.1765, 179.2842, 331.8437, 155.9580, 328.0286
73 27 0.900000 155.0708, 315.0862, 178.4703, 319.2429, 176.2408, 331.7934, 152.8413, 327.6367
73 28 0.940000 151.3108, 314.7220, 174.7371, 319.4874, 172.2192, 331.8651, 148.7929, 327.0997
73 29 0.970000 148.7871, 314.3000, 172.0671, 319.9271, 169.1036, 332.1874, 145.8236, 326.5603
73 30 1.000000 146.0360, 314.3161, 169.4164, 320.1154, 166.4160, 332.2122, 143.0355, 326.4130
73 31 1.040000 142.7168, 314.2569, 166.0772, 320.6209, 162.8224, 332.5681, 139.4621, 326.2040
73 32 1.070000 140.5244, 314.1773, 163.7189, 321.2726, 160.1079, 333.0770, 136.9134, 325.9817
73 33 1.110000 137.5095, 314.5506, 160.7228, 322.0427, 156.9931, 333.5988, 133.7798, 326.1068
73 34 1.140000 135.3104, 315.0580, 158.6242, 322.6367, 154.9230, 334.0225, 131.6092, 326.4438
73 35 1.170000 133.4477, 315.5038, 156.6824, 323.5166, 152.8110, 334.7427, 129.5763, 326.7299
73 36 1.210000 131.0680, 316.4322, 154.3118, 324.7526, 150.3618, 335.7873, 127.1180, 327.4669
73 37 1.240000 129.2730, 317.4984, 152.6918, 325.6855, 148.8928, 336.5524, 125.4740, 328.3653
73 38 1.270000 127.9020, 318.4585, 151.2389, 327.0114, 147.3050, 337.7454, 123.9681, 329.1925
73 39 1.310000 126.0758, 320.2632, 149.5136, 328.8419, 145.6525, 339.3908, 122.2146, 330.8121
73 40 1.340000 124.7809, 321.9494, 148.3842, 330.3376, 144.6777, 340.7672, 121.0744, 332.3790
73 41 1.370000 123.8099, 323.6673, 147.4026, 332.2023, 143.6610, 342.5448, 120.0684, 334.0098
73 42 1.410000 122.6029, 326.4427, 146.3015, 334.8888, 142.6489, 345.1375, 118.9503, 336.6915
73 43 1.440000 121.7554, 328.9033, 145.6300, 337.0419, 142.1587, 347.2252, 118.2841, 339.0865
73 44 1.470000 121.2460, 331.3508, 145.1193, 339.5431, 141.6308, 349.7091, 117.7575, 341.5168
73 45 1.510000 120.6961, 334.9683, 144.6980, 342.8952, 141.3432, 353.0532, 117.3413, 345.1263
73 46 1.540000 120.4399, 337.8199, 144.6135, 345.3320, 141.4683, 355.4529, 117.2948, 347.9408
73 47 1.570000 120.7902, 340.1778, 144.7941, 348.0388, 141.4639, 358.2075, 117.4600, 350.3465
73 48 1.610000 121.4084, 343.4723, 145.3897, 351.2645, 142.0743, 361.4679, 118.0930, 353.6757
73 49 1.640000 121.9848, 346.0536, 146.0992, 353.3990, 142.9893, 363.6086, 118.8749, 356.2633
73 50 1.670000 123.0298, 348.2869, 147.0617, 355.6715, 143.9053, 365.9435, 119.8733, 358.5589
73 51 1.710000 124.5756, 351.4026, 148.6562, 358.3888, 145.6508, 368.7482, 121.5702, 361.7620
73 52 1.740000 125.7389, 353.9814, 150.0470, 360.1133, 147.4185, 370.5331, 123.1104, 364.4012
73 53 1.770000 127.4266, 356.1134, 151.6507, 362.1714, 149.0116, 372.7244, 124.7875, 366.6664
73 54 1.810000 129.6534, 359.3200, 153.9703, 364.6462, 151.6317, 375.3232, 127.3148, 369.9970
73 55 1.840000 131.3898, 361.8925, 155.8232, 366.4169, 153.8283, 377.1903, 129.3948, 372.6658
73 56 1.870000 133.4540, 364.2093, 157.8216, 368.4774, 155.9048, 379.4210, 131.5372, 375.1528
73 57 1.910000 136.1508, 367.6764, 160.5468, 371.0741, 158.9884, 382.2644, 134.5924, 378.8667
73 58 1.940000 138.1826, 370.4857, 162.6215, 373.0235, 161.4453, 384.3501, 137.0064, 381.8123
73 59 1.970000 140.3983, 373.1235, 164.7834, 375.1638, 163.8197, 386.6820, 139.4345, 384.6417
73 60 2.010000 143.4022, 376.6140, 167.6934, 377.9215, 167.0609, 389.6732, 142.7696, 388.3657
73 61 2.040000 145.5330, 379.2757, 169.8226, 379.5449, 169.6906, 391.4527, 145.4010, 391.1835
73 62 2.070000 148.0069, 381.0424, 172.1183, 381.2915, 171.9917, 393.5451, 147.8803, 393.2960
73 63 2.110000 151.0485, 383.3243, 175.0352, 382.8453, 175.2868, 395.4450, 151.3001, 395.9241
73 64 2.140000 153.2823, 384.6903, 177.1581, 383.6440, 177.7208, 396.4867, 153.8450, 397.5330
73 65 2.170000 155.6127, 385.4632, 179.3397, 384.3679, 179.9467, 397.5166, 156.2196, 398.6118
73 66 2.210000 158.5914, 386.0950, 182.1078, 384.8663, 182.8156, 398.4138, 159.2992, 399.6425
73 67 2.240000 160.5098, 386.6568, 183.9655, 384.7190, 185.0946, 398.3853, 161.6389, 400.3232
73 68 2.270000 162.6236, 386.4578, 185.9185, 384.6764, 186.9832, 398.5995, 163.6883, 400.3809
73 69 2.310000 165.1834, 386.0431, 188.3225, 384.2039, 189.4410, 398.2760, 166.3019, 400.1151
73 70 2.340000 166.7524, 385.8427, 189.8446, 383.3032, 191.3921, 397.3745, 168.2999, 399.9140
73 71 2.370000 168.6148, 384.6699, 191.5426, 382.6568, 192.7989, 396.9642, 169.8710, 398.9773
73 72 2.410000 170.5526, 383.3561, 193.3910, 381.0361, 194.8558, 395.4555, 172.0174, 397.7755
