89 0 0.010000 73.3762, 290.1294, 124.5194, 291.8786, 123.8328, 311.9551, 72.6895, 310.2059
89 1 0.040000 73.3166, 291.1065, 124.4667, 292.8544, 123.7784, 312.9956, 72.6283, 311.2476
89 2 0.070000 73.1839, 293.2806, 124.3494, 295.0258, 123.6575, 315.3110, 72.4920, 313.5658
89 3 0.110000 74.8202, 293.7848, 124.8674, 301.2158, 121.5017, 323.8837, 71.4545, 316.4527
89 4 0.140000 77.7224, 292.7135, 125.5486, 305.9611, 118.7589, 330.4730, 70.9327, 317.2254
89 5 0.170000 80.9210, 291.5105, 126.6467, 308.4939, 117.2474, 333.8004, 71.5217, 316.8169
89 6 0.200000 84.2660, 289.7392, 128.5807, 308.7128, 117.6528, 334.2359, 73.3381, 315.2624
89 7 0.240000 89.2615, 286.2725, 132.6456, 306.3401, 120.9149, 331.7007, 77.5308, 311.6332
89 8 0.270000 93.5758, 283.0502, 136.7048, 303.2780, 124.9644, 328.3105, 81.8354, 308.0826
89 9 0.310000 99.8505, 278.4418, 143.2344, 298.0535, 132.1630, 322.5448, 88.7792, 302.9331
89 10 0.340000 104.8989, 275.0270, 148.8123, 293.6034, 138.6501, 317.6262, 94.7367, 299.0498
89 11 0.370000 110.6695, 271.5072, 154.8515, 289.4340, 145.4298, 312.6545, 101.2478, 294.7277
89 12 0.400000 116.5131, 268.3957, 161.3055, 284.9001, 153.0348, 307.3467, 108.2423, 290.8423
89 13 0.440000 125.0292, 264.4594, 170.4774, 278.9667, 163.6718, 300.2874, 118.2235, 285.7801
89 14 0.470000 131.9144, 261.7256, 177.7030, 274.6875, 171.9358, 295.0604, 126.1473, 282.0985
89 15 0.500000 138.9563, 259.5203, 185.1367, 270.3962, 180.5991, 289.6635, 134.4187, 278.7877
89 16 0.540000 149.4127, 255.7248, 195.5620, 264.8143, 191.8754, 283.5323, 145.7260, 274.4429
89 17 0.570000 157.5678, 252.7894, 203.6018, 260.4204, 200.4070, 279.6929, 154.3730, 272.0619
89 18 0.610000 168.6612, 249.3830, 214.4008, 254.9897, 211.8903, 275.4711, 166.1506, 269.8644
89 19 0.640000 176.9978, 247.2898, 222.4065, 250.7722, 220.7636, 272.1949, 175.3549, 268.7125
89 20 0.670000 185.7963, 244.7075, 230.7392, 247.4829, 229.3835, 269.4365, 184.4406, 266.6611
89 21 0.700000 194.4225, 242.5607, 238.8146, 243.6017, 238.2856, 266.1597, 193.8935, 265.1187
89 22 0.740000 206.2190, 239.1154, 249.8099, 238.8376, 249.9566, 261.8659, 206.3658, 262.1437
89 23 0.770000 215.2396, 235.9167, 258.2821, 235.4789, 258.5180, 258.6756, 215.4755, 259.1134
89 24 0.800000 223.9378, 233.0553, 266.2370, 231.1667, 267.2818, 254.5668, 224.9825, 256.4554
89 25 0.840000 235.5922, 228.2768, 276.9818, 225.3747, 278.6286, 248.8607, 237.2390, 251.7629
89 26 0.870000 244.3529, 223.7703, 285.2208, 221.0096, 286.8076, 244.5000, 245.9398, 247.2608
89 27 0.900000 252.6315, 219.6078, 292.6592, 215.4537, 295.0965, 238.9381, 255.0687, 243.0922
89 28 0.940000 263.6017, 212.8227, 303.1817, 207.9742, 306.0568, 231.4448, 266.4769, 236.2933
89 29 0.970000 271.6850, 206.8703, 311.2462, 202.3119, 313.9557, 225.8275, 274.3946, 230.3859
89 30 1.000000 279.2554, 201.5243, 318.5929, 195.7111, 322.0641, 219.2001, 282.7266, 225.0133
89 31 1.040000 289.0882, 194.1618, 328.2142, 187.3646, 332.2952, 210.8561, 293.1693, 217.6532
89 32 1.070000 295.9736, 188.8171, 335.2994, 181.6360, 339.5954, 205.1622, 300.2696, 212.3433
89 33 1.110000 304.5016, 182.4109, 344.3098, 174.4611, 349.0067, 197.9808, 309.1986, 205.9306
89 34 1.140000 310.5577, 178.1527, 350.6790, 169.3562, 355.8258, 192.8310, 315.7045, 201.6275
