25 0 0.010000 276.6708, 214.6959, 294.4283, 215.1490, 294.1783, 224.9451, 276.4209, 224.4920
25 1 0.040000 276.4966, 214.8196, 294.2367, 214.6492, 294.3339, 224.7724, 276.5938, 224.9428
25 2 0.070000 276.3329, 214.8580, 294.0408, 214.1879, 294.4309, 224.4971, 276.7231, 225.1672
25 3 0.110000 276.0729, 214.7234, 293.7311, 213.4903, 294.4583, 223.9051, 276.8002, 225.1382
25 4 0.140000 275.8192, 214.4670, 293.4409, 212.8695, 294.3859, 223.2935, 276.7642, 224.8910
25 5 0.170000 275.5214, 214.0691, 293.1322, 212.2464, 294.1998, 222.5621, 276.5890, 224.3848
25 6 0.200000 275.1316, 213.5505, 292.7303, 211.4891, 293.9280, 221.7145, 276.3294, 223.7759
25 7 0.240000 274.4974, 212.6707, 292.1155, 210.4368, 293.3838, 220.4399, 275.7658, 222.6738
25 8 0.270000 273.9454, 211.8830, 291.6115, 209.6812, 292.8207, 219.3823, 275.1545, 221.5842
25 9 0.310000 273.0430, 210.6704, 290.7736, 208.4962, 291.9198, 217.8434, 274.1892, 220.0175
25 10 0.340000 272.2085, 209.6195, 289.9585, 207.3187, 291.1633, 216.6133, 273.4133, 218.9141
25 11 0.370000 271.3346, 208.4989, 289.1539, 206.3240, 290.2452, 215.2654, 272.4260, 217.4403
25 12 0.400000 270.2994, 207.1899, 288.1609, 204.9545, 289.2831, 213.9209, 271.4216, 216.1563
25 13 0.440000 268.7965, 205.3187, 286.7554, 203.1683, 287.8114, 211.9871, 269.8525, 214.1376
25 14 0.470000 267.5515, 204.0428, 285.6285, 201.9353, 286.5984, 210.2547, 268.5214, 212.3622
25 15 0.500000 266.2140, 202.4159, 284.3919, 200.4403, 285.3006, 208.8016, 267.1228, 210.7773
25 16 0.540000 264.3310, 200.3828, 282.6816, 198.7100, 283.4321, 206.9431, 265.0815, 208.6159
25 17 0.570000 262.8258, 198.7490, 281.2997, 197.3225, 281.9564, 205.8276, 263.4825, 207.2541
25 18 0.610000 260.7236, 196.6441, 279.3693, 195.5672, 279.8782, 204.3784, 261.2324, 205.4552
25 19 0.640000 259.1154, 195.2519, 277.8698, 194.5009, 278.2206, 203.2607, 259.4662, 204.0118
25 20 0.670000 257.4446, 193.7059, 276.3251, 193.2923, 276.5247, 202.4017, 257.6442, 202.8154
25 21 0.700000 255.7633, 192.3633, 274.7502, 192.3482, 274.7574, 201.4001, 255.7705, 201.4152
25 22 0.740000 253.4835, 190.4755, 272.6074, 191.0384, 272.3377, 200.2018, 253.2138, 199.6389
25 23 0.770000 251.7474, 188.9960, 270.9733, 189.9673, 270.4990, 199.3538, 251.2732, 198.3825
25 24 0.800000 250.0110, 187.7177, 269.3111, 189.1239, 268.6458, 198.2562, 249.3457, 196.8499
25 25 0.840000 247.6884, 185.8002, 267.1080, 187.7374, 266.1937, 196.9028, 246.7741, 194.9656
25 26 0.870000 245.9859, 184.2450, 265.4864, 186.6148, 264.3571, 195.9083, 244.8566, 193.5385
25 27 0.900000 244.3219, 182.8174, 263.8722, 185.6878, 262.5496, 194.6963, 242.9992, 191.8259
25 28 0.940000 242.1599, 180.7972, 261.7816, 184.2538, 260.2246, 193.0922, 240.6029, 189.6356
25 29 0.970000 240.6144, 179.1616, 260.2982, 183.0455, 258.5358, 191.9775, 238.8520, 188.0936
25 30 1.000000 239.0987, 177.7986, 258.8103, 182.0965, 256.9491, 190.6328, 237.2375, 186.3349
25 31 1.040000 237.1864, 175.9883, 256.9449, 180.8170, 254.9260, 189.0781, 235.1675, 184.2494
25 32 1.070000 235.8529, 174.6498, 255.6504, 179.8443, 253.4928, 188.0673, 233.6954, 182.8727
