69 0 0.010000 437.3041, 204.2800, 456.4962, 204.9942, 456.1455, 214.4176, 436.9534, 213.7034
69 1 0.040000 437.2935, 204.7048, 456.4864, 205.4188, 456.1362, 214.8320, 436.9433, 214.1180
69 2 0.070000 437.2698, 205.6497, 456.4647, 206.3633, 456.1156, 215.7541, 436.9207, 215.0406
69 3 0.110000 437.1977, 207.7856, 456.3990, 208.4255, 456.0898, 217.7054, 436.8884, 217.0656
69 4 0.140000 436.7011, 211.3397, 455.8731, 209.9307, 456.4592, 217.9046, 437.2871, 219.3137
69 5 0.170000 436.2889, 213.6770, 455.3406, 210.6525, 456.6289, 218.7676, 437.5772, 221.7921
69 6 0.200000 435.7973, 214.8153, 454.6503, 210.7611, 456.5010, 219.3674, 437.6480, 223.4216
69 7 0.240000 434.8937, 215.2790, 453.5238, 210.4375, 455.8301, 219.3121, 437.2000, 224.1536
69 8 0.270000 433.9770, 215.0215, 452.4875, 209.8389, 454.9841, 218.7556, 436.4736, 223.9383
69 9 0.310000 432.4604, 214.0601, 450.9365, 208.8189, 453.4380, 217.6371, 434.9619, 222.8783
69 10 0.340000 431.1514, 212.9777, 449.7223, 208.1032, 451.9739, 216.6813, 433.4029, 221.5557
69 11 0.370000 429.6154, 211.8767, 448.1676, 207.0201, 450.3817, 215.4778, 431.8295, 220.3345
69 12 0.400000 428.0010, 210.4962, 446.6812, 206.2339, 448.5411, 214.3853, 429.8609, 218.6475
69 13 0.440000 425.5299, 208.8516, 444.1952, 204.6890, 445.9505, 212.5598, 427.2852, 216.7224
69 14 0.470000 423.4990, 207.6351, 442.1251, 203.4314, 443.8652, 211.1410, 425.2390, 215.3448
69 15 0.500000 421.3730, 206.1018, 440.0702, 202.3519, 441.6067, 210.0127, 422.9095, 213.7627
69 16 0.540000 418.3631, 204.2351, 437.1004, 200.9422, 438.4876, 208.8353, 419.7503, 212.1282
69 17 0.570000 416.0248, 203.0699, 434.7791, 200.1240, 436.0526, 208.2308, 417.2982, 211.1767
69 18 0.610000 412.8393, 201.7374, 431.6350, 199.4489, 432.6588, 207.8573, 413.8631, 210.1457
69 19 0.640000 410.4194, 200.9132, 429.2300, 199.2385, 429.9990, 207.8769, 411.1885, 209.5516
