65 0 0.010000 477.0914, 381.2828, 503.7766, 382.1432, 503.3395, 395.6988, 476.6544, 394.8384
65 1 0.040000 477.0802, 381.8304, 503.7668, 382.6904, 503.3293, 396.2658, 476.6427, 395.4058
65 2 0.070000 477.0552, 383.0485, 503.7449, 383.9077, 503.3065, 397.5275, 476.6167, 396.6683
65 3 0.110000 476.5638, 386.6854, 502.8235, 385.0443, 503.7060, 399.1659, 477.4463, 400.8069
65 4 0.140000 475.7828, 390.6733, 500.1924, 384.0172, 504.1396, 398.4924, 479.7299, 405.1485
65 5 0.170000 474.9160, 392.5269, 497.6993, 383.1650, 503.5338, 397.3640, 480.7505, 406.7259
65 6 0.200000 473.3787, 392.5265, 495.0870, 381.7135, 501.9828, 395.5577, 480.2745, 406.3706
65 7 0.240000 470.2532, 390.5215, 491.4666, 379.1394, 498.7406, 392.6963, 477.5271, 404.0784
65 8 0.270000 467.3090, 388.2865, 488.6514, 377.1340, 495.6937, 390.6107, 474.3514, 401.7632
65 9 0.310000 462.9005, 385.4477, 484.3930, 374.6158, 491.1909, 388.1041, 469.6985, 398.9360
65 10 0.340000 459.4185, 383.7866, 481.0422, 373.2170, 487.6176, 386.6694, 465.9939, 397.2389
65 11 0.370000 455.8651, 382.4620, 477.8243, 372.4854, 483.9629, 385.9968, 462.0037, 395.9734
65 12 0.400000 452.2850, 381.7777, 474.5319, 372.3773, 480.2519, 385.9145, 458.0050, 395.3148
65 13 0.440000 447.4784, 381.8001, 470.1065, 373.2538, 475.2318, 386.8243, 452.6038, 395.3706
65 14 0.470000 443.8280, 382.4551, 466.7424, 374.6082, 471.3988, 388.2061, 448.4845, 396.0530
65 15 0.500000 440.0944, 383.5235, 463.2775, 376.4137, 467.4568, 390.0412, 444.2737, 397.1510
65 16 0.540000 434.8924, 385.1666, 458.4309, 379.1644, 461.9210, 392.8512, 438.3825, 398.8534
65 17 0.570000 430.7876, 386.3315, 454.5783, 381.2490, 457.5136, 394.9886, 433.7228, 400.0711
65 18 0.610000 425.0594, 387.6649, 449.1295, 383.8543, 451.3158, 397.6641, 427.2457, 401.4747
65 19 0.640000 420.6035, 388.4567, 444.8290, 385.5991, 446.4639, 399.4590, 422.2384, 402.3166
65 20 0.670000 416.0583, 389.0044, 440.4133, 387.1707, 441.4586, 401.0541, 417.1036, 402.8879
65 21 0.700000 411.4301, 389.3497, 435.8481, 388.4425, 436.3648, 402.3536, 411.9468, 403.2607
65 22 0.740000 405.2086, 389.3887, 429.6503, 389.6989, 429.4738, 403.6055, 405.0321, 403.2953
65 23 0.770000 400.5632, 389.0644, 424.9852, 390.3147, 424.2765, 404.1559, 399.8545, 402.9055
65 24 0.800000 395.9104, 388.4899, 420.2584, 390.4284, 419.1575, 404.2562, 394.8095, 402.3177
65 25 0.840000 389.8420, 387.1815, 414.0702, 390.0417, 412.4506, 403.7618, 388.2223, 400.9017
65 26 0.870000 385.4369, 385.7482, 409.5463, 389.3001, 407.5407, 402.9136, 383.4313, 399.3617
65 27 0.900000 381.0573, 384.0358, 405.0528, 387.7956, 402.9016, 401.5251, 378.9061, 397.7653
65 28 0.940000 375.6112, 381.1534, 399.3857, 385.6784, 396.8410, 399.0482, 373.0665, 394.5232
65 29 0.970000 371.8249, 378.5926, 395.3766, 383.9933, 392.4400, 396.7994, 368.8883, 391.3987
65 30 1.000000 367.9977, 376.0017, 391.4056, 381.4661, 388.4469, 394.1401, 365.0390, 388.6757
65 31 1.040000 363.2416, 372.4588, 386.4294, 378.5642, 383.2477, 390.6479, 360.0599, 384.5425
65 32 1.070000 359.7915, 369.9779, 382.8178, 376.4577, 379.5061, 388.2260, 356.4798, 381.7463
65 33 1.110000 355.2700, 367.0973, 378.1202, 373.7244, 374.7790, 385.2446, 351.9288, 378.6176
65 34 1.140000 351.9245, 365.3030, 374.6861, 371.7886, 371.4426, 383.1717, 348.6811, 376.6862
65 35 1.170000 348.8113, 363.5869, 371.4146, 370.3257, 368.0918, 381.4710, 345.4885, 374.7322
65 36 1.210000 344.7253, 361.7637, 367.1824, 368.4821, 363.9173, 379.3963, 341.4601, 372.6779
65 37 1.240000 341.7202, 360.7141, 364.1182, 367.1588, 360.9996, 377.9975, 338.6015, 371.5528
65 38 1.270000 338.9410, 359.7383, 361.2098, 366.2620, 358.0849, 376.9290, 335.8161, 370.4053
