66 0 0.010000 0.7705, -2.7783, -0.4174, 0.9997, -0.0036, 0.0231, -0.0000
66 1 0.040000 0.7721, -2.7781, -0.3946, 0.9969, -0.0114, 0.0774, -0.0003
66 2 0.070000 0.7775, -2.7773, -0.3539, 0.9943, -0.0144, 0.1058, -0.0005
66 3 0.110000 0.7904, -2.7754, -0.2865, 0.9918, -0.0155, 0.1268, -0.0009
66 4 0.140000 0.8034, -2.7736, -0.2336, 0.9891, -0.0181, 0.1464, -0.0005
66 5 0.170000 0.8184, -2.7716, -0.1827, 0.9889, -0.0163, 0.1479, -0.0011
66 6 0.200000 0.8347, -2.7694, -0.1362, 0.9882, -0.0145, 0.1523, -0.0016
66 7 0.240000 0.8580, -2.7664, -0.0831, 0.9889, -0.0108, 0.1485, -0.0024
66 8 0.270000 0.8762, -2.7641, -0.0510, 0.9895, -0.0086, 0.1446, -0.0028
66 9 0.310000 0.9014, -2.7609, -0.0189, 0.9901, -0.0053, 0.1402, -0.0035
66 10 0.340000 0.9210, -2.7585, -0.0031, 0.9905, -0.0029, 0.1375, -0.0041
66 11 0.370000 0.9410, -2.7561, 0.0058, 0.9912, -0.0005, 0.1322, -0.0046
66 12 0.400000 0.9616, -2.7537, 0.0078, 0.9917, 0.0019, 0.1287, -0.0051
66 13 0.440000 0.9901, -2.7505, 0.0007, 0.9925, 0.0050, 0.1219, -0.0059
66 14 0.470000 1.0124, -2.7482, -0.0112, 0.9934, 0.0072, 0.1146, -0.0064
66 15 0.500000 1.0358, -2.7459, -0.0272, 0.9939, 0.0093, 0.1099, -0.0070
66 16 0.540000 1.0693, -2.7431, -0.0517, 0.9949, 0.0116, 0.1001, -0.0077
66 17 0.570000 1.0964, -2.7412, -0.0705, 0.9959, 0.0127, 0.0890, -0.0083
66 18 0.610000 1.1352, -2.7391, -0.0949, 0.9969, 0.0136, 0.0764, -0.0090
66 19 0.640000 1.1661, -2.7379, -0.1124, 0.9973, 0.0150, 0.0719, -0.0095
66 20 0.670000 1.1983, -2.7370, -0.1292, 0.9981, 0.0152, 0.0586, -0.0104
66 21 0.700000 1.2317, -2.7363, -0.1452, 0.9979, 0.0156, 0.0618, -0.0109
66 22 0.740000 1.2779, -2.7359, -0.1655, 0.9985, 0.0153, 0.0511, -0.0114
66 23 0.770000 1.3137, -2.7360, -0.1802, 0.9991, 0.0137, 0.0394, -0.0121
66 24 0.800000 1.3502, -2.7364, -0.1943, 0.9992, 0.0116, 0.0358, -0.0121
66 25 0.840000 1.3998, -2.7372, -0.2124, 0.9995, 0.0083, 0.0280, -0.0127
66 26 0.870000 1.4376, -2.7379, -0.2256, 0.9998, 0.0047, 0.0143, -0.0131
66 27 0.900000 1.4757, -2.7388, -0.2385, 0.9998, 0.0008, 0.0140, -0.0132
66 28 0.940000 1.5268, -2.7400, -0.2554, 0.9999, -0.0056, 0.0064, -0.0136
66 29 0.970000 1.5652, -2.7408, -0.2678, 0.9998, -0.0105, -0.0068, -0.0138
66 30 1.000000 1.6035, -2.7414, -0.2800, 0.9998, -0.0156, -0.0037, -0.0142
66 31 1.040000 1.6544, -2.7418, -0.2958, 0.9996, -0.0223, -0.0098, -0.0144
66 32 1.070000 1.6924, -2.7416, -0.3074, 0.9993, -0.0281, -0.0186, -0.0148
66 33 1.110000 1.7425, -2.7405, -0.3224, 0.9990, -0.0356, -0.0236, -0.0152
66 34 1.140000 1.7797, -2.7389, -0.3333, 0.9989, -0.0406, -0.0195, -0.0160
66 35 1.170000 1.8165, -2.7366, -0.3442, 0.9984, -0.0456, -0.0288, -0.0161
66 36 1.210000 1.8649, -2.7323, -0.3586, 0.9980, -0.0508, -0.0323, -0.0169
66 37 1.240000 1.9006, -2.7280, -0.3695, 0.9979, -0.0543, -0.0289, -0.0178
66 38 1.270000 1.9357, -2.7228, -0.3807, 0.9974, -0.0578, -0.0388, -0.0181
66 39 1.310000 1.9817, -2.7143, -0.3961, 0.9969, -0.0623, -0.0443, -0.0190
66 40 1.340000 2.0154, -2.7066, -0.4084, 0.9968, -0.0639, -0.0426, -0.0199
66 41 1.370000 2.0484, -2.6980, -0.4213, 0.9963, -0.0655, -0.0525, -0.0203
66 42 1.410000 2.0912, -2.6847, -0.4397, 0.9961, -0.0651, -0.0556, -0.0211
