17 0 0.010000 440.8154, 164.9760, 462.3452, 165.7994, 461.9020, 177.3879, 440.3722, 176.5645
17 1 0.040000 440.8036, 165.4493, 462.3345, 166.2724, 461.8919, 177.8484, 440.3610, 177.0253
17 2 0.070000 440.4053, 167.4189, 462.0150, 166.9916, 462.2299, 177.8582, 440.6202, 178.2855
17 3 0.110000 439.8335, 170.5551, 461.3235, 167.7505, 462.5892, 177.4494, 441.0993, 180.2540
17 4 0.140000 439.4791, 172.0363, 460.8289, 168.0999, 462.4994, 177.1601, 441.1496, 181.0965
17 5 0.170000 439.0344, 172.8861, 460.2247, 168.1503, 462.1206, 176.6335, 440.9302, 181.3692
17 6 0.200000 438.4329, 172.9500, 459.5167, 167.9226, 461.5211, 176.3286, 440.4373, 181.3559
17 7 0.240000 437.3072, 172.3585, 458.2965, 167.1813, 460.4037, 175.7241, 439.4144, 180.9014
17 8 0.270000 436.2539, 171.6937, 457.1616, 166.4398, 459.3493, 175.1460, 438.4417, 180.3998
17 9 0.310000 434.6807, 170.7003, 455.5708, 165.7282, 457.6360, 174.4054, 436.7460, 179.3774
17 10 0.340000 433.3961, 169.9117, 454.3329, 165.4599, 456.1422, 173.9690, 435.2054, 178.4208
17 11 0.370000 431.8868, 169.3854, 452.7290, 164.7732, 454.6077, 173.2628, 433.7655, 177.8750
17 12 0.400000 430.3191, 168.5271, 451.1876, 164.3947, 452.9065, 173.0750, 432.0380, 177.2074
17 13 0.440000 428.0327, 167.7269, 448.8500, 163.8756, 450.5193, 172.8987, 429.7020, 176.7500
17 14 0.470000 426.1731, 167.3453, 446.9158, 163.5157, 448.6263, 172.7806, 427.8837, 176.6102
17 15 0.500000 424.2731, 166.8356, 444.9892, 163.4141, 446.5760, 173.0217, 425.8599, 176.4432
17 16 0.540000 421.5649, 166.5205, 442.1972, 163.3786, 443.7241, 173.4058, 423.0918, 176.5477
17 17 0.570000 419.4279, 166.5100, 439.9867, 163.5203, 441.4877, 173.8418, 420.9289, 176.8316
17 18 0.610000 416.5010, 166.6870, 436.9808, 164.0832, 438.3422, 174.7904, 417.8623, 177.3943
17 19 0.640000 414.3001, 166.8767, 434.7152, 164.8255, 435.8252, 175.8729, 415.4101, 177.9241
17 20 0.670000 411.9259, 167.5076, 432.2792, 165.5944, 433.3423, 176.9032, 412.9889, 178.8164
17 21 0.700000 409.6250, 168.1315, 429.8817, 166.7580, 430.6689, 178.3665, 410.4121, 179.7400
17 22 0.740000 406.4152, 169.4803, 426.5405, 168.5664, 427.0827, 180.5059, 406.9574, 181.4198
17 23 0.770000 403.9282, 170.8541, 423.9568, 170.1769, 424.3677, 182.3280, 404.3390, 183.0052
17 24 0.800000 401.5187, 172.3651, 421.3988, 172.1997, 421.5017, 184.5632, 401.6216, 184.7286
