51 0 0.010000 73.4329, 36.9642, 108.3821, 38.4209, 107.5133, 59.2654, 72.5642, 57.8087
51 1 0.040000 73.3922, 37.6361, 108.3441, 39.0922, 107.4768, 59.9121, 72.5248, 58.4560
51 2 0.070000 73.2659, 39.1372, 108.2021, 40.4302, 107.4283, 61.3401, 72.4921, 60.0471
51 3 0.110000 73.1367, 41.5652, 108.0836, 42.9750, 107.2153, 64.4984, 72.2684, 63.0886
51 4 0.140000 73.0671, 43.5065, 108.0214, 45.0797, 107.0370, 66.9524, 72.0826, 65.3791
51 5 0.170000 73.0590, 45.3279, 108.0184, 47.1584, 106.8620, 69.2423, 71.9027, 67.4119
51 6 0.200000 73.1036, 46.9811, 108.0451, 49.0403, 106.7352, 71.2666, 71.7937, 69.2074
51 7 0.240000 73.2953, 48.8453, 108.2065, 51.3036, 106.6382, 73.5743, 71.7271, 71.1159
51 8 0.270000 73.5556, 49.9803, 108.4488, 52.8381, 106.6299, 75.0459, 71.7367, 72.1880
51 9 0.310000 74.0428, 51.2332, 108.8756, 54.5847, 106.7528, 76.6479, 71.9200, 73.2964
51 10 0.340000 74.5103, 52.0313, 109.2548, 55.6534, 106.9691, 77.5780, 72.2247, 73.9559
51 11 0.370000 75.1343, 52.5828, 109.8307, 56.7202, 107.2411, 78.4361, 72.5448, 74.2987
51 12 0.400000 75.8187, 53.1454, 110.3848, 57.4975, 107.6754, 79.0165, 73.1093, 74.6643
51 13 0.440000 76.9166, 53.7760, 111.2913, 58.4293, 108.4284, 79.5783, 74.0536, 74.9251
51 14 0.470000 77.9057, 54.1136, 112.1581, 59.1684, 109.0857, 79.9877, 74.8334, 74.9329
51 15 0.500000 78.9089, 54.6948, 112.9384, 59.7001, 109.9249, 80.1876, 75.8954, 75.1823
51 16 0.540000 80.4780, 55.3665, 114.3157, 60.8467, 111.0631, 80.9300, 77.2254, 75.4497
51 17 0.570000 81.7734, 56.0454, 115.4733, 62.0492, 111.9552, 81.7969, 78.2553, 75.7931
51 18 0.610000 83.5033, 57.5652, 116.9489, 63.8408, 113.3282, 83.1374, 79.8825, 76.8619
51 19 0.640000 84.8049, 59.1538, 118.0287, 65.3528, 114.4864, 84.3381, 81.2625, 78.1391
51 20 0.670000 86.2465, 60.8702, 119.2827, 67.3838, 115.6168, 85.9773, 82.5805, 79.4638
51 21 0.700000 87.6250, 63.1012, 120.4350, 69.4262, 116.9103, 87.7097, 84.1004, 81.3848
51 22 0.740000 89.6032, 66.4537, 122.1298, 72.8351, 118.6405, 90.6206, 86.1139, 84.2392
51 23 0.770000 91.1896, 69.2981, 123.5014, 75.9711, 119.9308, 93.2604, 87.6190, 86.5874
51 24 0.800000 92.6670, 72.7231, 124.7615, 79.1006, 121.3915, 96.0599, 89.2970, 89.6824
51 25 0.840000 94.7244, 77.8161, 126.5712, 84.0569, 123.3590, 100.4490, 91.5122, 94.2082
51 26 0.870000 96.2563, 82.1123, 127.9795, 88.3365, 124.8561, 104.2555, 93.1330, 98.0312
51 27 0.900000 97.7124, 86.9671, 129.3524, 92.9148, 126.4392, 108.4117, 94.7993, 102.4640
51 28 0.940000 99.6809, 94.0830, 131.1887, 99.6210, 128.5704, 114.5175, 97.0626, 108.9794
51 29 0.970000 101.2051, 99.7869, 132.6087, 105.1250, 130.1629, 119.5137, 98.7593, 114.1756
51 30 1.000000 102.6733, 105.8172, 134.0003, 110.5818, 131.8749, 124.5562, 100.5479, 119.7917
51 31 1.040000 104.7705, 113.6764, 135.9805, 117.8387, 134.1910, 131.2566, 102.9810, 127.0943
51 32 1.070000 106.5033, 119.1342, 137.6018, 123.1948, 135.9156, 136.1083, 104.8171, 132.0477
51 33 1.110000 108.8216, 125.9829, 139.7988, 129.5593, 138.3676, 141.9555, 107.3904, 138.3791
51 34 1.140000 110.6006, 130.6743, 141.4917, 133.8173, 140.2535, 145.9867, 109.3624, 142.8437
51 35 1.170000 112.6082, 134.6856, 143.3480, 138.2533, 141.9782, 150.0554, 111.2384, 146.4877
51 36 1.210000 115.1525, 139.8682, 145.7433, 143.1532, 144.4898, 154.8259, 113.8990, 151.5409
51 37 1.240000 116.9353, 143.7185, 147.4724, 146.1252, 146.5454, 157.8866, 116.0084, 155.4799
51 38 1.270000 118.9676, 146.9251, 149.3654, 149.5083, 148.3718, 161.1998, 117.9741, 158.6167
51 39 1.310000 121.4565, 151.3490, 151.7410, 153.2212, 151.0073, 165.0901, 120.7227, 163.2178
51 40 1.340000 123.2482, 154.6414, 153.4424, 155.7050, 153.0167, 167.7896, 122.8225, 166.7260
51 41 1.370000 125.1397, 157.6154, 155.2244, 158.4885, 154.8707, 170.6741, 124.7861, 169.8011
