39 0 0.010000 322.0270, 158.1211, 348.1922, 159.5977, 347.1888, 177.3785, 321.0236, 175.9019
39 1 0.040000 322.6026, 155.8508, 348.5624, 158.5480, 346.4410, 178.9660, 320.4813, 176.2689
39 2 0.070000 323.0343, 153.4706, 348.9063, 156.8274, 346.0635, 178.7379, 320.1915, 175.3812
39 3 0.110000 323.7828, 149.5026, 349.5428, 153.2089, 346.2393, 176.1700, 320.4792, 172.4637
39 4 0.140000 324.5888, 145.7561, 350.2281, 149.8580, 346.4542, 173.4469, 320.8149, 169.3450
39 5 0.170000 325.2794, 142.6215, 350.8750, 146.2440, 347.5520, 169.7232, 321.9564, 166.1007
39 6 0.200000 326.1492, 139.2458, 351.6583, 142.6956, 348.4650, 166.3082, 322.9559, 162.8584
39 7 0.240000 327.4058, 135.3898, 352.7994, 138.5117, 349.9050, 162.0550, 324.5114, 158.9331
39 8 0.270000 328.3479, 133.1349, 353.6489, 135.9838, 351.0262, 159.2762, 325.7252, 156.4274
39 9 0.310000 329.6068, 131.0028, 354.7763, 133.4734, 352.5295, 156.3615, 327.3601, 153.8909
39 10 0.340000 330.5327, 130.0434, 355.6049, 132.2385, 353.6268, 154.8324, 328.5546, 152.6374
39 11 0.370000 331.2822, 129.7102, 356.4117, 131.6603, 354.6958, 153.7715, 329.5663, 151.8214
39 12 0.400000 332.0234, 129.8476, 357.2046, 131.5591, 355.7280, 153.2848, 330.5468, 151.5734
39 13 0.440000 333.0062, 130.8294, 358.2232, 132.2323, 357.0503, 153.3143, 331.8333, 151.9113
39 14 0.470000 333.7482, 132.0974, 358.9643, 133.2971, 357.9897, 153.7830, 332.7735, 152.5833
39 15 0.500000 334.4915, 133.6041, 359.6924, 134.6156, 358.8875, 154.6720, 333.6866, 153.6606
39 16 0.540000 335.4886, 136.0082, 360.6296, 136.8121, 360.0115, 156.1431, 334.8705, 155.3392
39 17 0.570000 336.2352, 138.0514, 361.3068, 138.7342, 360.8008, 157.3129, 335.7292, 156.6301
39 18 0.610000 337.2157, 140.7946, 362.1739, 141.3324, 361.7912, 159.0892, 336.8330, 158.5513
39 19 0.640000 337.9094, 142.7962, 362.7932, 143.1953, 362.5143, 160.5846, 337.6304, 160.1855
39 20 0.670000 338.5750, 145.0104, 363.3651, 145.2523, 363.2024, 161.9303, 338.4122, 161.6884
39 21 0.700000 339.1992, 147.0765, 363.9166, 147.1491, 363.8687, 163.4628, 339.1513, 163.3902
39 22 0.740000 339.9933, 149.9209, 364.5830, 149.7691, 364.6799, 165.4622, 340.0902, 165.6140
39 23 0.770000 340.5521, 152.2600, 365.0385, 151.9506, 365.2260, 166.7869, 340.7396, 167.0963
39 24 0.800000 341.0516, 154.2963, 365.4454, 153.7912, 365.7484, 168.4253, 341.3546, 168.9304
39 25 0.840000 341.6435, 157.2982, 365.9021, 156.4948, 366.3615, 170.3636, 342.1028, 171.1670
39 26 0.870000 342.0531, 159.6183, 366.1855, 158.6192, 366.7304, 171.7813, 342.5980, 172.7803
39 27 0.900000 342.3851, 161.7177, 366.4117, 160.5016, 367.0666, 173.4397, 343.0400, 174.6559
39 28 0.940000 342.7552, 164.7206, 366.6302, 163.2218, 367.4000, 175.4846, 343.5250, 176.9834
39 29 0.970000 342.9632, 167.0766, 366.7359, 165.3674, 367.5669, 176.9262, 343.7942, 178.6353
39 30 1.000000 343.0780, 169.1812, 366.7432, 167.2463, 367.6672, 178.5471, 344.0020, 180.4820
39 31 1.040000 343.1301, 171.9753, 366.6444, 169.7815, 367.6463, 180.5199, 344.1320, 182.7137
39 32 1.070000 343.0701, 173.9445, 366.4803, 171.5855, 367.5571, 182.2715, 344.1469, 184.6305
39 33 1.110000 342.8189, 175.9371, 366.0692, 173.4206, 367.2620, 184.4406, 344.0117, 186.9572
39 34 1.140000 342.5325, 177.3884, 365.6681, 174.8028, 366.9084, 185.9015, 343.7728, 188.4870
39 35 1.170000 342.1183, 178.4479, 365.1526, 175.8290, 366.4927, 187.6154, 343.4584, 190.2344
