13 0 0.010000 371.6674, 250.0044, 401.9748, 250.7581, 401.6410, 264.1804, 371.3336, 263.4267
13 1 0.040000 371.5434, 246.4226, 401.9255, 246.4475, 401.9120, 262.8327, 371.5300, 262.8078
13 2 0.070000 371.5159, 241.3692, 401.9042, 241.0286, 402.1031, 258.7692, 371.7148, 259.1098
13 3 0.110000 371.5183, 233.2367, 401.9261, 232.6681, 402.2723, 251.1867, 371.8646, 251.7552
13 4 0.140000 371.4938, 226.6500, 401.8363, 225.7936, 402.3750, 244.8803, 372.0325, 245.7367
13 5 0.170000 371.5054, 220.2266, 401.8918, 219.4463, 402.3774, 238.3580, 371.9911, 239.1383
13 6 0.200000 371.4593, 213.8385, 401.9560, 213.1473, 402.3886, 232.2345, 371.8920, 232.9258
13 7 0.240000 371.3899, 206.1621, 402.0112, 205.6392, 402.3311, 224.3710, 371.7097, 224.8939
13 8 0.270000 371.3118, 201.0297, 402.0349, 200.6544, 402.2575, 218.8779, 371.5344, 219.2532
13 9 0.310000 371.1807, 194.7864, 402.0537, 194.6718, 402.1195, 212.4095, 371.2465, 212.5240
13 10 0.340000 371.0571, 190.6006, 402.0532, 190.7029, 401.9957, 208.1395, 370.9995, 208.0372
13 11 0.370000 370.9201, 186.9873, 402.0283, 187.3177, 401.8491, 204.1780, 370.7409, 203.8475
13 12 0.400000 370.7644, 183.6494, 401.9986, 184.2210, 401.6955, 200.7777, 370.4614, 200.2060
13 13 0.440000 370.5369, 179.8973, 401.9344, 180.7941, 401.4791, 196.7350, 370.0816, 195.8382
13 14 0.470000 370.3569, 177.5804, 401.8723, 178.7328, 401.3140, 194.0005, 369.7986, 192.8482
13 15 0.500000 370.1753, 175.3724, 401.8284, 176.7920, 401.1582, 191.7374, 369.5050, 190.3179
13 16 0.540000 369.9445, 172.8526, 401.7739, 174.6346, 400.9712, 188.9718, 369.1418, 187.1898
13 17 0.570000 369.8270, 170.5346, 401.7822, 172.5712, 400.8601, 187.0401, 368.9049, 185.0035
13 18 0.610000 369.7062, 167.7306, 401.8510, 170.1001, 400.7213, 185.4255, 368.5765, 183.0560
13 19 0.640000 369.6472, 165.8519, 401.9558, 168.4836, 400.6733, 184.2283, 368.3647, 181.5966
13 20 0.670000 369.6650, 163.7920, 402.1103, 166.6669, 400.6304, 183.3688, 368.1851, 180.4940
13 21 0.700000 369.6956, 162.0573, 402.3199, 165.1716, 400.6810, 182.3395, 368.0567, 179.2252
13 22 0.740000 369.8056, 159.7066, 402.7098, 163.0821, 400.8529, 181.1834, 367.9487, 177.8079
13 23 0.770000 369.9662, 157.8590, 403.1261, 161.4257, 401.0703, 180.5392, 367.9103, 176.9725
13 24 0.800000 370.1636, 156.3659, 403.5695, 160.1117, 401.3782, 179.6545, 367.9722, 175.9086
13 25 0.840000 370.5294, 154.2940, 404.3034, 158.2273, 401.9186, 178.7051, 368.1445, 174.7718
13 26 0.870000 370.8855, 152.6551, 404.9714, 156.6931, 402.4254, 178.1841, 368.3395, 174.1461
13 27 0.900000 371.2833, 151.3935, 405.6678, 155.5287, 403.0399, 177.3796, 368.6554, 173.2444
13 28 0.940000 371.9255, 149.5898, 406.7582, 153.8043, 404.0089, 176.5266, 369.1762, 172.3121
13 29 0.970000 372.4897, 148.1189, 407.7012, 152.3513, 404.8547, 176.0335, 369.6431, 171.8011
13 30 1.000000 373.0993, 146.9832, 408.6743, 151.2241, 405.8198, 175.1683, 370.2449, 170.9274
13 31 1.040000 374.0461, 145.1597, 410.1411, 149.3688, 407.2612, 174.0645, 371.1663, 169.8553
13 32 1.070000 374.8760, 143.4807, 411.3681, 147.6547, 408.4420, 173.2365, 371.9499, 169.0624
13 33 1.110000 376.1086, 141.2336, 413.0968, 145.3590, 410.1664, 171.6321, 373.1782, 167.5066
13 34 1.140000 377.1150, 139.5387, 414.4550, 143.6081, 411.5780, 170.0067, 374.2380, 165.9373
13 35 1.170000 378.2431, 137.2056, 415.9608, 141.2185, 413.0468, 168.6071, 375.3292, 164.5942
13 36 1.210000 379.8515, 133.9948, 418.0390, 137.9164, 415.1391, 166.1542, 376.9517, 162.2326
13 37 1.240000 381.1346, 131.4474, 419.6503, 135.2907, 416.7958, 163.8969, 378.2801, 160.0536
13 38 1.270000 382.5311, 128.1540, 421.3854, 131.9314, 418.4740, 161.8782, 379.6197, 158.1008
13 39 1.310000 384.4402, 123.7987, 423.6994, 127.4715, 420.8131, 158.3237, 381.5539, 154.6509
13 40 1.340000 385.9083, 120.4802, 425.4276, 124.0600, 422.6202, 155.0531, 383.1008, 151.4733
13 41 1.370000 387.4334, 116.5415, 427.2138, 120.0183, 424.4342, 151.8212, 384.6538, 148.3444
13 42 1.410000 389.5020, 111.1658, 429.5591, 114.5080, 426.8712, 146.7229, 386.8141, 143.3807
13 43 1.440000 391.0314, 107.1065, 431.2732, 110.2991, 428.7343, 142.3010, 388.4925, 139.1084
13 44 1.470000 392.5761, 102.4692, 433.0121, 105.4871, 430.5794, 138.0810, 390.1434, 135.0631
13 45 1.510000 394.5519, 96.5562, 435.2339, 99.2395, 433.0659, 132.1078, 392.3839, 129.4244
13 46 1.540000 395.9996, 92.6831, 436.8349, 95.1257, 434.8927, 127.5966, 394.0574, 125.1540
13 47 1.570000 397.4069, 89.0355, 438.4110, 91.2086, 436.6911, 123.6599, 395.6870, 121.4868
13 48 1.610000 399.2076, 85.0985, 440.4142, 86.8730, 439.0354, 118.8892, 397.8288, 117.1147
13 49 1.640000 400.5285, 82.7816, 441.8496, 84.2680, 440.7175, 115.7386, 399.3964, 114.2522
