26 0 0.010000 357.3836, 201.8964, 398.9929, 203.0288, 398.3750, 225.7318, 356.7657, 224.5994
26 1 0.040000 357.0132, 199.0982, 399.0027, 199.4271, 398.8101, 224.0164, 356.8206, 223.6874
26 2 0.070000 356.8045, 194.7681, 399.0347, 194.8570, 398.9801, 220.7881, 356.7499, 220.6992
26 3 0.110000 356.5994, 188.0210, 399.0255, 188.2053, 398.9067, 215.5610, 356.4806, 215.3768
26 4 0.140000 356.3254, 182.8990, 398.9137, 183.0608, 398.8060, 211.4326, 356.2177, 211.2708
26 5 0.170000 356.3136, 177.8544, 398.8326, 178.6093, 398.3189, 207.5434, 355.7999, 206.7885
26 6 0.200000 356.1022, 173.1975, 398.6271, 174.2234, 397.9143, 203.7682, 355.3894, 202.7422
26 7 0.240000 356.0013, 167.4585, 398.3307, 169.2598, 397.0547, 199.2441, 354.7253, 197.4428
26 8 0.270000 356.1607, 163.4551, 398.1288, 166.2821, 396.1052, 196.3240, 354.1370, 193.4970
26 9 0.310000 356.1998, 158.8399, 397.7463, 162.6846, 394.9701, 192.6852, 353.4236, 188.8405
26 10 0.340000 355.8398, 156.1631, 397.3223, 160.0729, 394.5152, 189.8559, 353.0326, 185.9460
26 11 0.370000 355.9893, 153.3988, 397.0463, 158.1789, 393.6067, 187.7215, 352.5497, 182.9413
26 12 0.400000 355.7222, 151.3204, 396.6762, 156.2317, 393.1753, 185.4244, 352.2214, 180.5131
26 13 0.440000 355.7849, 148.7162, 396.3342, 154.3520, 392.3479, 183.0333, 351.7986, 177.3975
26 14 0.470000 356.1911, 146.8853, 396.2052, 153.5162, 391.5297, 181.7306, 351.5156, 175.0998
26 15 0.500000 356.0806, 145.7692, 396.0168, 152.4375, 391.3829, 180.1893, 351.4467, 173.5209
26 16 0.540000 356.5616, 144.3730, 396.0016, 151.8727, 390.8635, 178.8936, 351.4234, 171.3939
26 17 0.570000 357.1572, 143.5623, 396.1180, 151.8308, 390.5012, 178.2974, 351.5403, 170.0289
26 18 0.610000 357.9452, 143.0068, 396.4244, 151.9874, 390.4238, 177.6979, 351.9447, 168.7172
26 19 0.640000 358.2935, 143.1646, 396.7258, 152.0012, 390.9477, 177.1313, 352.5154, 168.2947
26 20 0.670000 359.4143, 143.0289, 397.3102, 152.7286, 391.0366, 177.2387, 353.1408, 167.5390
26 21 0.700000 359.9927, 143.5929, 397.9245, 152.9519, 392.0151, 176.9029, 354.0833, 167.5439
26 22 0.740000 361.5124, 144.1361, 399.1429, 153.8012, 393.1682, 177.0636, 355.5376, 167.3984
26 23 0.770000 362.9453, 144.6034, 400.2942, 154.5923, 394.2044, 177.3623, 356.8555, 167.3734
26 24 0.800000 364.1197, 145.5244, 401.5639, 155.0371, 395.8946, 177.3528, 358.4504, 167.8402
26 25 0.840000 366.2653, 146.6589, 403.6199, 156.0057, 398.1956, 177.6839, 360.8410, 168.3371
26 26 0.870000 368.2110, 147.4687, 405.4252, 156.8931, 400.0432, 178.1454, 362.8289, 168.7210
26 27 0.900000 369.9368, 148.6923, 407.3399, 157.3969, 402.4720, 178.3136, 365.0689, 169.6089
26 28 0.940000 372.6206, 150.3751, 410.1722, 158.2951, 405.8610, 178.7360, 368.3094, 170.8160
26 29 0.970000 375.0587, 151.4648, 412.5559, 159.3293, 408.3386, 179.4370, 370.8414, 171.5725
26 30 1.000000 377.1131, 153.2671, 414.9027, 159.8710, 411.4573, 179.5867, 373.6677, 172.9829
26 31 1.040000 380.3614, 155.4450, 418.3234, 161.0946, 415.4587, 180.3435, 377.4968, 174.6939
26 32 1.070000 382.9938, 157.0828, 421.0331, 162.2202, 418.4760, 181.1538, 380.4367, 176.0164
26 33 1.110000 386.4673, 159.6486, 424.7080, 163.7057, 422.7495, 182.1650, 384.5089, 178.1079
26 34 1.140000 388.9855, 161.9704, 427.4526, 164.7213, 426.1620, 182.7688, 387.6949, 180.0179
26 35 1.170000 391.8192, 163.9064, 430.3667, 166.2608, 429.2817, 184.0238, 390.7343, 181.6694
26 36 1.210000 395.4246, 166.9997, 434.1608, 168.2160, 433.6176, 185.5173, 394.8814, 184.3011
