54 0 0.010000 91.5883, 348.2972, 147.6156, 351.4647, 146.1752, 376.9427, 90.1479, 373.7752
54 1 0.040000 92.8164, 342.1077, 148.4997, 348.0175, 146.1931, 369.7514, 90.5097, 363.8416
54 2 0.070000 94.8692, 329.2175, 150.1870, 336.1449, 147.4276, 358.1800, 92.1098, 351.2526
54 3 0.110000 98.4405, 309.2521, 153.2227, 316.6001, 149.9965, 340.6529, 95.2143, 333.3050
54 4 0.140000 101.4483, 293.7585, 155.9108, 301.2562, 152.4047, 326.7247, 97.9422, 319.2270
54 5 0.170000 104.6209, 279.1648, 158.4923, 286.4250, 154.9770, 312.5084, 101.1057, 305.2482
54 6 0.200000 107.8806, 264.9434, 161.2848, 272.1422, 157.6411, 299.1728, 104.2369, 291.9740
54 7 0.240000 112.2579, 247.4795, 164.9748, 254.3570, 161.3388, 282.2277, 108.6218, 275.3501
54 8 0.270000 115.6093, 235.3710, 167.7672, 242.0156, 164.1764, 270.2019, 112.0185, 263.5573
54 9 0.310000 120.2226, 220.1072, 171.6063, 226.5222, 168.0292, 255.1740, 116.6456, 248.7590
54 10 0.340000 123.7934, 209.1091, 174.5882, 215.3433, 170.9983, 244.5933, 120.2034, 238.3591
54 11 0.370000 127.4740, 198.8036, 177.6334, 204.9679, 174.0557, 234.0796, 123.8963, 227.9153
54 12 0.400000 131.2810, 188.4189, 180.8372, 194.5196, 177.1770, 224.2517, 127.6208, 218.1510
54 13 0.440000 136.5321, 175.2247, 185.2536, 181.3634, 181.4773, 211.3354, 132.7558, 205.1968
54 14 0.470000 140.5871, 165.8710, 188.6620, 172.1393, 184.7935, 201.8090, 136.7186, 195.5407
54 15 0.500000 144.7348, 156.4839, 192.2280, 162.9298, 188.1239, 193.1680, 140.6308, 186.7220
54 16 0.540000 150.2407, 145.5467, 196.8997, 152.1854, 192.6399, 182.1246, 145.9809, 175.4859
54 17 0.570000 154.3262, 138.5282, 200.3241, 145.2747, 196.0320, 174.5390, 150.0341, 167.7925
54 18 0.610000 159.7052, 130.3827, 204.8367, 137.1738, 200.5374, 165.7456, 155.4059, 158.9544
54 19 0.640000 163.7012, 125.1457, 208.1831, 131.9137, 203.9030, 160.0441, 159.4211, 153.2761
54 20 0.670000 167.6605, 120.7559, 211.4736, 127.4567, 207.2841, 154.8496, 163.4710, 148.1488
54 21 0.700000 171.6132, 116.7996, 214.7852, 123.3970, 210.6569, 150.4119, 167.4849, 143.8146
54 22 0.740000 176.8688, 112.4347, 219.1789, 118.8610, 215.1815, 145.1791, 172.8715, 138.7527
54 23 0.770000 180.8017, 109.8256, 222.4436, 116.0818, 218.6092, 141.6041, 176.9673, 135.3479
54 24 0.800000 184.7437, 107.3171, 225.7658, 113.3543, 222.0439, 138.6441, 181.0218, 132.6068
54 25 0.840000 189.9866, 104.6115, 230.1851, 110.2796, 226.6999, 134.9966, 186.5014, 129.3284
54 26 0.870000 193.8995, 103.0466, 233.5020, 108.3777, 230.2785, 132.3240, 190.6759, 126.9929
54 27 0.900000 197.8373, 101.2846, 236.8757, 106.2912, 233.7976, 130.2926, 194.7591, 125.2860
54 28 0.940000 203.0324, 99.5376, 241.3616, 104.1518, 238.5401, 127.5890, 200.2110, 122.9748
54 29 0.970000 206.8831, 98.5210, 244.6984, 102.7554, 242.1272, 125.7180, 204.3118, 121.4837
54 30 1.000000 210.7691, 97.5079, 248.0195, 101.3533, 245.6513, 124.2948, 208.4009, 120.4494
54 31 1.040000 215.8484, 96.8299, 252.4075, 100.1929, 250.3376, 122.6942, 213.7785, 119.3312
54 32 1.070000 219.5821, 96.9246, 255.6403, 99.9451, 253.8143, 121.7428, 217.7561, 118.7224
54 33 1.110000 224.4957, 97.4113, 259.8979, 99.9748, 258.3576, 121.2463, 222.9554, 118.6827
54 34 1.140000 228.1290, 98.0925, 263.0436, 100.3447, 261.6871, 121.3733, 226.7726, 119.1211
54 35 1.170000 231.6747, 99.3189, 266.1397, 101.2878, 264.9775, 121.6315, 230.5125, 119.6626
54 36 1.210000 236.3233, 101.2661, 270.2032, 102.8941, 269.2534, 122.6589, 235.3736, 121.0308
54 37 1.240000 239.7372, 102.9739, 273.1981, 104.3685, 272.3832, 123.9191, 238.9224, 122.5245
54 38 1.270000 243.0605, 105.2481, 276.1277, 106.4154, 275.4622, 125.2664, 242.3951, 124.0991
54 39 1.310000 247.3867, 108.6489, 279.9550, 109.5345, 279.4605, 127.7211, 246.8921, 126.8355
54 40 1.340000 250.5460, 111.5068, 282.7603, 112.1897, 282.3816, 130.0550, 250.1672, 129.3721
54 41 1.370000 253.6161, 114.9428, 285.5000, 115.4199, 285.2440, 132.5282, 253.3601, 132.0511
54 42 1.410000 257.5905, 119.9416, 289.0624, 120.1447, 288.9570, 136.4854, 257.4850, 136.2823
54 43 1.440000 260.4774, 123.9657, 291.6641, 123.9626, 291.6657, 139.9004, 260.4790, 139.9035
54 44 1.470000 263.2738, 128.4430, 294.1988, 128.2160, 294.3097, 143.3116, 263.3846, 143.5386
54 45 1.510000 266.8651, 134.3055, 297.5272, 133.7818, 297.7812, 148.6569, 267.1191, 149.1805
54 46 1.540000 269.4359, 138.0949, 299.9444, 137.3718, 300.2977, 152.2794, 269.7893, 153.0025
54 47 1.570000 271.8513, 141.0518, 302.2240, 140.0720, 302.7309, 155.7864, 272.3582, 156.7662
54 48 1.610000 275.0006, 144.2512, 305.2369, 143.3348, 305.7307, 159.6272, 275.4943, 160.5435
54 49 1.640000 277.2316, 146.4726, 307.3831, 145.5667, 307.8618, 161.4983, 277.7102, 162.4042
54 50 1.670000 279.3425, 147.5576, 309.4356, 146.7296, 309.8981, 163.5411, 279.8051, 164.3691
54 51 1.710000 282.0310, 148.9274, 312.0700, 148.1913, 312.4787, 164.8698, 282.4398, 165.6060
54 52 1.740000 284.0046, 149.5644, 314.0310, 149.1376, 314.2592, 165.1865, 284.2327, 165.6133
54 53 1.770000 285.8810, 149.3053, 315.9106, 149.1397, 316.0009, 165.5168, 285.9713, 165.6823
54 54 1.810000 288.3158, 148.7111, 318.3712, 148.9552, 318.2426, 164.8007, 288.1871, 164.5567
54 55 1.840000 290.0995, 147.9772, 320.1884, 148.6006, 319.8800, 163.4842, 289.7912, 162.8609
54 56 1.870000 291.8799, 146.3247, 322.0135, 147.3471, 321.5103, 162.1775, 291.3767, 161.1551
54 57 1.910000 294.2768, 143.1769, 324.4793, 144.7982, 323.6921, 159.4625, 293.4896, 157.8413
54 58 1.940000 296.1649, 139.7631, 326.4210, 141.8540, 325.3324, 157.6064, 295.0763, 155.5155
54 59 1.970000 298.0708, 136.6089, 328.3866, 139.2014, 327.0391, 154.9584, 296.7233, 152.3659
54 60 2.010000 300.7834, 131.5863, 331.1708, 134.8944, 329.3664, 151.4688, 298.9790, 148.1606
54 61 2.040000 302.9649, 127.4283, 333.3980, 131.2570, 331.1505, 149.1215, 300.7175, 145.2928
