20 0 0.010000 87.7623, 64.4340, 114.8977, 65.5451, 114.2564, 81.2071, 87.1211, 80.0961
20 1 0.040000 87.7312, 64.9622, 114.8682, 66.0729, 114.2278, 81.7196, 87.0908, 80.6089
20 2 0.070000 87.6618, 66.1373, 114.8027, 67.2472, 114.1642, 82.8598, 87.0233, 81.7499
20 3 0.110000 87.5099, 68.7111, 114.6591, 69.8195, 114.0248, 85.3573, 86.8756, 84.2489
20 4 0.140000 87.3513, 71.3978, 114.5093, 72.5045, 113.8793, 87.9642, 86.7213, 86.8574
20 5 0.170000 87.1544, 74.7338, 114.3232, 75.8385, 113.6986, 91.2010, 86.5298, 90.0963
20 6 0.200000 86.9191, 78.7203, 114.1009, 79.8226, 113.4827, 95.0691, 86.3009, 93.9668
20 7 0.240000 86.5455, 85.0504, 113.7480, 86.1488, 113.1399, 101.2107, 85.9374, 100.1123
20 8 0.270000 86.2772, 90.5225, 113.5141, 91.8659, 112.7879, 106.5874, 85.5511, 105.2439
20 9 0.310000 86.6434, 97.5375, 114.0363, 103.3981, 111.6884, 114.3725, 84.2955, 108.5119
20 10 0.340000 86.9336, 102.0061, 114.0726, 110.1402, 111.2299, 119.6248, 84.0909, 111.4907
20 11 0.370000 87.8400, 104.6393, 114.6493, 114.2625, 110.8985, 124.7119, 84.0892, 115.0887
20 12 0.400000 88.8391, 107.2528, 115.4229, 117.6693, 111.1618, 128.5438, 84.5781, 118.1273
20 13 0.440000 90.3545, 110.6277, 116.8195, 121.5420, 112.2170, 132.7021, 85.7520, 121.7878
20 14 0.470000 91.6576, 113.1307, 118.1281, 124.2116, 113.3638, 135.5926, 86.8933, 124.5117
20 15 0.500000 93.0343, 115.9119, 119.5208, 127.0222, 114.8350, 138.1930, 88.3485, 127.0828
20 16 0.540000 95.0574, 119.6837, 121.7219, 130.4870, 117.2858, 141.4363, 90.6212, 130.6330
20 17 0.570000 96.7846, 122.4431, 123.6625, 132.8291, 119.4554, 143.7167, 92.5775, 133.3306
20 18 0.610000 99.3079, 126.3298, 126.4860, 135.8795, 122.8258, 146.2961, 95.6478, 136.7464
20 19 0.640000 101.3921, 129.3790, 128.7838, 138.1045, 125.6444, 147.9598, 98.2528, 139.2343
20 20 0.670000 103.7311, 132.1423, 131.3657, 139.8981, 128.6462, 149.5879, 101.0116, 141.8322
20 21 0.700000 106.3824, 134.4653, 134.1729, 141.1748, 131.6313, 151.7023, 103.8407, 144.9929
20 22 0.740000 110.0728, 137.5368, 138.0821, 142.7468, 135.8949, 154.5056, 107.8856, 149.2956
