81 0 0.010000 4.3039, 1.0920, 0.7436, 1.0000, 0.0000, 0.0000, 0.0000
81 1 0.040000 4.3039, 1.0920, 0.7364, 1.0000, 0.0000, 0.0000, 0.0000
81 2 0.070000 4.3039, 1.0920, 0.7204, 1.0000, 0.0000, 0.0000, 0.0000
81 3 0.110000 4.3039, 1.0920, 0.6853, 1.0000, 0.0000, 0.0000, 0.0000
81 4 0.140000 4.3039, 1.0920, 0.6486, 1.0000, 0.0000, 0.0000, 0.0000
81 5 0.170000 4.3039, 1.0920, 0.6032, 1.0000, 0.0020, -0.0021, 0.0001
81 6 0.200000 4.3037, 1.0918, 0.5543, 0.9979, 0.0463, -0.0458, -0.0008
81 7 0.240000 4.3002, 1.0883, 0.5063, 0.9927, 0.0874, -0.0829, -0.0019
81 8 0.270000 4.2930, 1.0808, 0.4884, 0.9897, 0.1055, -0.0971, -0.0026
81 9 0.310000 4.2764, 1.0632, 0.4863, 0.9882, 0.1151, -0.1012, -0.0033
81 10 0.340000 4.2591, 1.0446, 0.4975, 0.9890, 0.1133, -0.0948, -0.0036
81 11 0.370000 4.2385, 1.0221, 0.5168, 0.9899, 0.1100, -0.0896, -0.0041
81 12 0.400000 4.2151, 0.9961, 0.5421, 0.9910, 0.1059, -0.0815, -0.0035
81 13 0.440000 4.1804, 0.9572, 0.5827, 0.9929, 0.0957, -0.0709, -0.0035
81 14 0.470000 4.1524, 0.9253, 0.6163, 0.9942, 0.0864, -0.0641, -0.0043
81 15 0.500000 4.1232, 0.8917, 0.6506, 0.9962, 0.0757, -0.0437, -0.0041
81 16 0.540000 4.0833, 0.8456, 0.6921, 0.9983, 0.0503, -0.0307, -0.0055
81 17 0.570000 4.0531, 0.8104, 0.7179, 0.9992, 0.0342, -0.0182, -0.0066
81 18 0.610000 4.0125, 0.7632, 0.7443, 0.9999, 0.0115, -0.0023, -0.0077
81 19 0.640000 3.9821, 0.7277, 0.7587, 0.9999, -0.0043, 0.0105, -0.0085
81 20 0.670000 3.9517, 0.6922, 0.7690, 0.9996, -0.0193, 0.0186, -0.0094
81 21 0.700000 3.9216, 0.6568, 0.7758, 0.9989, -0.0331, 0.0300, -0.0104
81 22 0.740000 3.8819, 0.6104, 0.7801, 0.9979, -0.0498, 0.0406, -0.0118
81 23 0.770000 3.8528, 0.5762, 0.7801, 0.9971, -0.0611, 0.0436, -0.0126
81 24 0.800000 3.8242, 0.5428, 0.7777, 0.9960, -0.0709, 0.0520, -0.0138
81 25 0.840000 3.7871, 0.4997, 0.7706, 0.9949, -0.0824, 0.0568, -0.0151
81 26 0.870000 3.7601, 0.4686, 0.7625, 0.9942, -0.0903, 0.0556, -0.0158
81 27 0.900000 3.7338, 0.4386, 0.7519, 0.9932, -0.0968, 0.0627, -0.0172
81 28 0.940000 3.7001, 0.4006, 0.7339, 0.9924, -0.1041, 0.0636, -0.0185
81 29 0.970000 3.6758, 0.3737, 0.7177, 0.9922, -0.1086, 0.0574, -0.0188
81 30 1.000000 3.6525, 0.3483, 0.7000, 0.9919, -0.1115, 0.0582, -0.0200
81 31 1.040000 3.6228, 0.3175, 0.6755, 0.9917, -0.1144, 0.0552, -0.0213
81 32 1.070000 3.6018, 0.2968, 0.6575, 0.9919, -0.1158, 0.0480, -0.0217
81 33 1.110000 3.5753, 0.2727, 0.6344, 0.9920, -0.1162, 0.0442, -0.0232
81 34 1.140000 3.5566, 0.2572, 0.6177, 0.9917, -0.1151, 0.0507, -0.0253
81 35 1.170000 3.5388, 0.2438, 0.6014, 0.9923, -0.1146, 0.0391, -0.0256
81 36 1.210000 3.5165, 0.2293, 0.5800, 0.9927, -0.1113, 0.0364, -0.0273
81 37 1.240000 3.5006, 0.2207, 0.5640, 0.9930, -0.1080, 0.0384, -0.0294
81 38 1.270000 3.4854, 0.2140, 0.5479, 0.9937, -0.1052, 0.0251, -0.0295
81 39 1.310000 3.4660, 0.2079, 0.5259, 0.9943, -0.1004, 0.0163, -0.0309
81 40 1.340000 3.4519, 0.2053, 0.5089, 0.9947, -0.0959, 0.0181, -0.0327
81 41 1.370000 3.4382, 0.2043, 0.4911, 0.9952, -0.0921, 0.0084, -0.0335
81 42 1.410000 3.4201, 0.2052, 0.4661, 0.9956, -0.0860, 0.0076, -0.0356
81 43 1.440000 3.4069, 0.2075, 0.4461, 0.9959, -0.0812, 0.0140, -0.0379
81 44 1.470000 3.3939, 0.2110, 0.4252, 0.9962, -0.0774, 0.0117, -0.0394
81 45 1.510000 3.3770, 0.2177, 0.3961, 0.9963, -0.0730, 0.0186, -0.0423
81 46 1.540000 3.3648, 0.2242, 0.3742, 0.9962, -0.0686, 0.0288, -0.0447
81 47 1.570000 3.3531, 0.2320, 0.3526, 0.9965, -0.0645, 0.0282, -0.0460
81 48 1.610000 3.3386, 0.2441, 0.3242, 0.9966, -0.0576, 0.0343, -0.0479
81 49 1.640000 3.3285, 0.2544, 0.3033, 0.9964, -0.0516, 0.0461, -0.0495
81 50 1.670000 3.3192, 0.2655, 0.2823, 0.9967, -0.0457, 0.0452, -0.0502
81 51 1.710000 3.3083, 0.2816, 0.2542, 0.9966, -0.0372, 0.0519, -0.0513
81 52 1.740000 3.3012, 0.2943, 0.2326, 0.9963, -0.0300, 0.0610, -0.0520
81 53 1.770000 3.2951, 0.3075, 0.2104, 0.9967, -0.0226, 0.0583, -0.0520
81 54 1.810000 3.2884, 0.3256, 0.1792, 0.9968, -0.0119, 0.0586, -0.0521
81 55 1.840000 3.2845, 0.3393, 0.1544, 0.9965, -0.0036, 0.0655, -0.0518
81 56 1.870000 3.2815, 0.3530, 0.1279, 0.9970, 0.0045, 0.0572, -0.0514
81 57 1.910000 3.2789, 0.3711, 0.0899, 0.9971, 0.0165, 0.0554, -0.0503
81 58 1.940000 3.2778, 0.3844, 0.0591, 0.9969, 0.0258, 0.0547, -0.0494
81 59 1.970000 3.2775, 0.3973, 0.0268, 0.9972, 0.0350, 0.0459, -0.0481
81 60 2.010000 3.2782, 0.4135, -0.0172, 0.9971, 0.0477, 0.0378, -0.0461
81 61 2.040000 3.2797, 0.4245, -0.0488, 0.9968, 0.0552, 0.0383, -0.0441
81 62 2.070000 3.2819, 0.4342, -0.0778, 0.9968, 0.0620, 0.0251, -0.0426
81 63 2.110000 3.2859, 0.4448, -0.1123, 0.9963, 0.0715, 0.0239, -0.0401
81 64 2.140000 3.2895, 0.4508, -0.1349, 0.9958, 0.0776, 0.0292, -0.0378
